country_code,country,period,foreign_arrivals,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
DE,Germany,2021-09,1789764.0,,2021,9,True,,,False,2021-09-01,12,True
DE,Germany,2021-10,1884542.0,,2021,10,True,,,False,2021-10-01,12,True
DE,Germany,2021-11,1349793.0,,2021,11,True,,,False,2021-11-01,12,True
DE,Germany,2021-12,969189.0,,2021,12,True,,,False,2021-12-01,12,True
DE,Germany,2022-01,701139.0,,2022,1,True,,,False,2022-01-01,12,True
DE,Germany,2022-02,1007194.0,,2022,2,True,,,False,2022-02-01,12,True
DE,Germany,2022-03,1282377.0,,2022,3,True,,,False,2022-03-01,12,True
DE,Germany,2022-04,2007686.0,,2022,4,True,,,False,2022-04-01,12,True
DE,Germany,2022-05,2515321.0,,2022,5,True,,,False,2022-05-01,12,True
DE,Germany,2022-06,2771297.0,,2022,6,True,,,False,2022-06-01,12,True
DE,Germany,2022-07,4071542.0,,2022,7,True,,,False,2022-07-01,12,True
DE,Germany,2022-08,3685698.0,,2022,8,True,,,False,2022-08-01,12,True
DE,Germany,2022-09,3042363.0,,2022,9,True,,,False,2022-09-01,12,True
DE,Germany,2022-10,2786313.0,,2022,10,True,,,False,2022-10-01,12,True
DE,Germany,2022-11,2115675.0,,2022,11,True,,,False,2022-11-01,12,True
DE,Germany,2022-12,2396314.0,,2022,12,True,,,False,2022-12-01,12,True
DE,Germany,2023-01,1636790.0,,2023,1,True,,,False,2023-01-01,12,True
DE,Germany,2023-02,1990817.0,,2023,2,True,,,False,2023-02-01,12,True
DE,Germany,2023-03,2128299.0,,2023,3,True,,,False,2023-03-01,12,True
DE,Germany,2023-04,2704167.0,,2023,4,True,,,False,2023-04-01,12,True
DE,Germany,2023-05,3104531.0,,2023,5,True,,,False,2023-05-01,12,True
DE,Germany,2023-06,3301095.0,,2023,6,True,,,False,2023-06-01,12,True
DE,Germany,2023-07,4474342.0,,2023,7,True,,,False,2023-07-01,12,True
DE,Germany,2023-08,3973920.0,,2023,8,True,,,False,2023-08-01,12,True
DE,Germany,2023-09,3368527.0,,2023,9,True,,,False,2023-09-01,12,True
DE,Germany,2023-10,2936132.0,,2023,10,True,,,False,2023-10-01,12,True
DE,Germany,2023-11,2364857.0,,2023,11,True,,,False,2023-11-01,12,True
DE,Germany,2023-12,2728284.0,,2023,12,True,,,False,2023-12-01,12,True
DE,Germany,2024-01,1852039.0,,2024,1,True,,,False,2024-01-01,12,True
DE,Germany,2024-02,2159993.0,,2024,2,True,,,False,2024-02-01,12,True
DE,Germany,2024-03,2383477.0,,2024,3,True,,,False,2024-03-01,12,True
DE,Germany,2024-04,2782653.0,,2024,4,True,,,False,2024-04-01,12,True
DE,Germany,2024-05,3244059.0,,2024,5,True,,,False,2024-05-01,12,True
DE,Germany,2024-06,3947889.0,,2024,6,True,,,False,2024-06-01,12,True
DE,Germany,2024-07,4779022.0,,2024,7,True,,,False,2024-07-01,12,True
DE,Germany,2024-08,4359180.0,,2024,8,True,,,False,2024-08-01,12,True
DE,Germany,2024-09,3461728.0,,2024,9,True,,,False,2024-09-01,12,True
DE,Germany,2024-10,3029308.0,,2024,10,True,,,False,2024-10-01,12,True
DE,Germany,2024-11,2508213.0,,2024,11,True,,,False,2024-11-01,12,True
DE,Germany,2024-12,2912238.0,,2024,12,True,,,False,2024-12-01,12,True
DE,Germany,2025-01,1869061.0,,2025,1,True,,,False,2025-01-01,12,True
DE,Germany,2025-02,2180842.0,,2025,2,True,,,False,2025-02-01,12,True
DE,Germany,2025-03,2294956.0,,2025,3,True,,,False,2025-03-01,12,True
DE,Germany,2025-04,2898714.0,,2025,4,True,,,False,2025-04-01,12,True
DE,Germany,2025-05,3329016.0,,2025,5,True,,,False,2025-05-01,12,True
DE,Germany,2025-06,3447435.0,,2025,6,True,,,False,2025-06-01,12,True
DE,Germany,2025-07,4666150.0,,2025,7,True,,,False,2025-07-01,12,True
DE,Germany,2025-08,4229612.0,,2025,8,True,,,False,2025-08-01,12,True
DE,Germany,2025-09,3451143.0,,2025,9,True,,,False,2025-09-01,12,True
DE,Germany,2025-10,3171850.0,,2025,10,True,,,False,2025-10-01,12,True
DE,Germany,2025-11,2550385.0,,2025,11,True,,,False,2025-11-01,12,True
DE,Germany,2025-12,3045185.0,,2025,12,True,,,False,2025-12-01,12,True
DE,Germany,2026-01,1938956.0,,2026,1,True,,,False,2026-01-01,6,False
DE,Germany,2026-02,2271693.0,,2026,2,True,,,False,2026-02-01,6,False
DE,Germany,2026-03,2341823.0,,2026,3,True,,,False,2026-03-01,6,False
DE,Germany,2026-04,2934984.0,,2026,4,True,,,False,2026-04-01,6,False
DE,Germany,2026-05,3353419.0,,2026,5,True,,,False,2026-05-01,6,False
DE,Germany,2026-06,3505228.0,,2026,6,True,,,False,2026-06-01,6,False
DE,Germany,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
EL,Greece,2021-01,28068.0,,2021,1,True,,,False,2021-01-01,12,True
EL,Greece,2021-02,29503.0,,2021,2,True,,,False,2021-02-01,12,True
EL,Greece,2021-03,43425.0,,2021,3,True,,,False,2021-03-01,12,True
EL,Greece,2021-04,49981.0,,2021,4,True,,,False,2021-04-01,12,True
EL,Greece,2021-05,353687.0,,2021,5,True,,,False,2021-05-01,12,True
EL,Greece,2021-06,1269491.0,,2021,6,True,,,False,2021-06-01,12,True
EL,Greece,2021-07,2813658.0,,2021,7,True,,,False,2021-07-01,12,True
EL,Greece,2021-08,3192598.0,,2021,8,True,,,False,2021-08-01,12,True
EL,Greece,2021-09,2681554.0,,2021,9,True,,,False,2021-09-01,12,True
EL,Greece,2021-10,1522679.0,,2021,10,True,,,False,2021-10-01,12,True
EL,Greece,2021-11,253402.0,,2021,11,True,,,False,2021-11-01,12,True
EL,Greece,2021-12,124745.0,,2021,12,True,,,False,2021-12-01,12,True
EL,Greece,2022-01,104271.0,,2022,1,True,,,False,2022-01-01,12,True
EL,Greece,2022-02,133249.0,,2022,2,True,,,False,2022-02-01,12,True
EL,Greece,2022-03,283655.0,,2022,3,True,,,False,2022-03-01,12,True
EL,Greece,2022-04,1184801.0,,2022,4,True,,,False,2022-04-01,12,True
EL,Greece,2022-05,2579014.0,,2022,5,True,,,False,2022-05-01,12,True
EL,Greece,2022-06,3628509.0,,2022,6,True,,,False,2022-06-01,12,True
EL,Greece,2022-07,4363472.0,,2022,7,True,,,False,2022-07-01,12,True
EL,Greece,2022-08,4739357.0,,2022,8,True,,,False,2022-08-01,12,True
EL,Greece,2022-09,3641830.0,,2022,9,True,,,False,2022-09-01,12,True
EL,Greece,2022-10,1805038.0,,2022,10,True,,,False,2022-10-01,12,True
EL,Greece,2022-11,376131.0,,2022,11,True,,,False,2022-11-01,12,True
EL,Greece,2022-12,262141.0,,2022,12,True,,,False,2022-12-01,12,True
EL,Greece,2023-01,232074.0,,2023,1,True,,,False,2023-01-01,12,True
EL,Greece,2023-02,263990.0,,2023,2,True,,,False,2023-02-01,12,True
EL,Greece,2023-03,460928.0,,2023,3,True,,,False,2023-03-01,12,True
EL,Greece,2023-04,1379638.0,,2023,4,True,,,False,2023-04-01,12,True
EL,Greece,2023-05,2952223.0,,2023,5,True,,,False,2023-05-01,12,True
EL,Greece,2023-06,4183744.0,,2023,6,True,,,False,2023-06-01,12,True
EL,Greece,2023-07,4879855.0,,2023,7,True,,,False,2023-07-01,12,True
EL,Greece,2023-08,5123990.0,,2023,8,True,,,False,2023-08-01,12,True
EL,Greece,2023-09,4036174.0,,2023,9,True,,,False,2023-09-01,12,True
EL,Greece,2023-10,2034430.0,,2023,10,True,,,False,2023-10-01,12,True
EL,Greece,2023-11,447720.0,,2023,11,True,,,False,2023-11-01,12,True
EL,Greece,2023-12,281805.0,,2023,12,True,,,False,2023-12-01,12,True
EL,Greece,2024-01,242055.0,,2024,1,True,,,False,2024-01-01,12,True
EL,Greece,2024-02,277151.0,,2024,2,True,,,False,2024-02-01,12,True
EL,Greece,2024-03,493493.0,,2024,3,True,,,False,2024-03-01,12,True
EL,Greece,2024-04,1434996.0,,2024,4,True,,,False,2024-04-01,12,True
EL,Greece,2024-05,3075653.0,,2024,5,True,,,False,2024-05-01,12,True
EL,Greece,2024-06,4352728.0,,2024,6,True,,,False,2024-06-01,12,True
EL,Greece,2024-07,5033094.0,,2024,7,True,,,False,2024-07-01,12,True
EL,Greece,2024-08,5387057.0,,2024,8,True,,,False,2024-08-01,12,True
EL,Greece,2024-09,4172666.0,,2024,9,True,,,False,2024-09-01,12,True
EL,Greece,2024-10,2142831.0,,2024,10,True,,,False,2024-10-01,12,True
EL,Greece,2024-11,465653.0,,2024,11,True,,,False,2024-11-01,12,True
EL,Greece,2024-12,299262.0,,2024,12,True,,,False,2024-12-01,12,True
EL,Greece,2025-01,257753.0,,2025,1,True,,,False,2025-01-01,12,True
EL,Greece,2025-02,287268.0,,2025,2,True,,,False,2025-02-01,12,True
EL,Greece,2025-03,523242.0,,2025,3,True,,,False,2025-03-01,12,True
EL,Greece,2025-04,1494039.0,,2025,4,True,,,False,2025-04-01,12,True
EL,Greece,2025-05,3184986.0,,2025,5,True,,,False,2025-05-01,12,True
EL,Greece,2025-06,4501505.0,,2025,6,True,,,False,2025-06-01,12,True
EL,Greece,2025-07,5156299.0,,2025,7,True,,,False,2025-07-01,12,True
EL,Greece,2025-08,5541920.0,,2025,8,True,,,False,2025-08-01,12,True
EL,Greece,2025-09,4238977.0,,2025,9,True,,,False,2025-09-01,12,True
EL,Greece,2025-10,2190311.0,,2025,10,True,,,False,2025-10-01,12,True
EL,Greece,2025-11,484424.0,,2025,11,True,,,False,2025-11-01,12,True
EL,Greece,2025-12,314515.0,,2025,12,True,,,False,2025-12-01,12,True
EL,Greece,2026-01,248257.0,,2026,1,True,,,False,2026-01-01,6,False
EL,Greece,2026-02,286851.0,,2026,2,True,,,False,2026-02-01,6,False
EL,Greece,2026-03,499267.0,,2026,3,True,,,False,2026-03-01,6,False
EL,Greece,2026-04,1455091.0,,2026,4,True,,,False,2026-04-01,6,False
EL,Greece,2026-05,3279815.0,,2026,5,True,,,False,2026-05-01,6,False
EL,Greece,2026-06,4578797.0,,2026,6,True,,,False,2026-06-01,6,False
EL,Greece,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
HU,Hungary,2021-01,19724.0,,2021,1,True,,,False,2021-01-01,12,True
HU,Hungary,2021-02,21054.0,,2021,2,True,,,False,2021-02-01,12,True
HU,Hungary,2021-03,27066.0,,2021,3,True,,,False,2021-03-01,12,True
HU,Hungary,2021-04,25715.0,,2021,4,True,,,False,2021-04-01,12,True
HU,Hungary,2021-05,42200.0,,2021,5,True,,,False,2021-05-01,12,True
HU,Hungary,2021-06,93992.0,,2021,6,True,,,False,2021-06-01,12,True
HU,Hungary,2021-07,237695.0,,2021,7,True,,,False,2021-07-01,12,True
HU,Hungary,2021-08,348149.0,,2021,8,True,,,False,2021-08-01,12,True
HU,Hungary,2021-09,284669.0,,2021,9,True,,,False,2021-09-01,12,True
HU,Hungary,2021-10,284599.0,,2021,10,True,,,False,2021-10-01,12,True
HU,Hungary,2021-11,252741.0,,2021,11,True,,,False,2021-11-01,12,True
HU,Hungary,2021-12,230731.0,,2021,12,True,,,False,2021-12-01,12,True
HU,Hungary,2022-01,193608.0,,2022,1,True,,,False,2022-01-01,12,True
HU,Hungary,2022-02,212941.0,,2022,2,True,,,False,2022-02-01,12,True
HU,Hungary,2022-03,296592.0,,2022,3,True,,,False,2022-03-01,12,True
HU,Hungary,2022-04,346185.0,,2022,4,True,,,False,2022-04-01,12,True
HU,Hungary,2022-05,358194.0,,2022,5,True,,,False,2022-05-01,12,True
HU,Hungary,2022-06,403329.0,,2022,6,True,,,False,2022-06-01,12,True
HU,Hungary,2022-07,547784.0,,2022,7,True,,,False,2022-07-01,12,True
HU,Hungary,2022-08,628866.0,,2022,8,True,,,False,2022-08-01,12,True
HU,Hungary,2022-09,413503.0,,2022,9,True,,,False,2022-09-01,12,True
HU,Hungary,2022-10,392236.0,,2022,10,True,,,False,2022-10-01,12,True
HU,Hungary,2022-11,330596.0,,2022,11,True,,,False,2022-11-01,12,True
HU,Hungary,2022-12,357476.0,,2022,12,True,,,False,2022-12-01,12,True
HU,Hungary,2023-01,279937.0,,2023,1,True,,,False,2023-01-01,12,True
HU,Hungary,2023-02,266778.0,,2023,2,True,,,False,2023-02-01,12,True
HU,Hungary,2023-03,318927.0,,2023,3,True,,,False,2023-03-01,12,True
HU,Hungary,2023-04,439308.0,,2023,4,True,,,False,2023-04-01,12,True
HU,Hungary,2023-05,462070.0,,2023,5,True,,,False,2023-05-01,12,True
HU,Hungary,2023-06,518945.0,,2023,6,True,,,False,2023-06-01,12,True
HU,Hungary,2023-07,661151.0,,2023,7,True,,,False,2023-07-01,12,True
HU,Hungary,2023-08,725703.0,,2023,8,True,,,False,2023-08-01,12,True
HU,Hungary,2023-09,529309.0,,2023,9,True,,,False,2023-09-01,12,True
HU,Hungary,2023-10,461119.0,,2023,10,True,,,False,2023-10-01,12,True
HU,Hungary,2023-11,392345.0,,2023,11,True,,,False,2023-11-01,12,True
HU,Hungary,2023-12,431495.0,,2023,12,True,,,False,2023-12-01,12,True
HU,Hungary,2024-01,305098.0,,2024,1,True,,,False,2024-01-01,12,True
HU,Hungary,2024-02,326625.0,,2024,2,True,,,False,2024-02-01,12,True
HU,Hungary,2024-03,401443.0,,2024,3,True,,,False,2024-03-01,12,True
HU,Hungary,2024-04,437847.0,,2024,4,True,,,False,2024-04-01,12,True
HU,Hungary,2024-05,568507.0,,2024,5,True,,,False,2024-05-01,12,True
HU,Hungary,2024-06,583003.0,,2024,6,True,,,False,2024-06-01,12,True
HU,Hungary,2024-07,708828.0,,2024,7,True,,,False,2024-07-01,12,True
HU,Hungary,2024-08,798897.0,,2024,8,True,,,False,2024-08-01,12,True
HU,Hungary,2024-09,541015.0,,2024,9,True,,,False,2024-09-01,12,True
HU,Hungary,2024-10,522285.0,,2024,10,True,,,False,2024-10-01,12,True
HU,Hungary,2024-11,446179.0,,2024,11,True,,,False,2024-11-01,12,True
HU,Hungary,2024-12,474227.0,,2024,12,True,,,False,2024-12-01,12,True
HU,Hungary,2025-01,363398.0,,2025,1,True,,,False,2025-01-01,12,True
HU,Hungary,2025-02,358935.0,,2025,2,True,,,False,2025-02-01,12,True
HU,Hungary,2025-03,412902.0,,2025,3,True,,,False,2025-03-01,12,True
HU,Hungary,2025-04,507378.0,,2025,4,True,,,False,2025-04-01,12,True
HU,Hungary,2025-05,573847.0,,2025,5,True,,,False,2025-05-01,12,True
HU,Hungary,2025-06,600375.0,,2025,6,True,,,False,2025-06-01,12,True
HU,Hungary,2025-07,729454.0,,2025,7,True,,,False,2025-07-01,12,True
HU,Hungary,2025-08,858076.0,,2025,8,True,,,False,2025-08-01,12,True
HU,Hungary,2025-09,591313.0,,2025,9,True,,,False,2025-09-01,12,True
HU,Hungary,2025-10,567928.0,,2025,10,True,,,False,2025-10-01,12,True
HU,Hungary,2025-11,500727.0,,2025,11,True,,,False,2025-11-01,12,True
HU,Hungary,2025-12,534544.0,,2025,12,True,,,False,2025-12-01,12,True
HU,Hungary,2026-01,396412.0,,2026,1,True,,,False,2026-01-01,6,False
HU,Hungary,2026-02,389889.0,,2026,2,True,,,False,2026-02-01,6,False
HU,Hungary,2026-03,423547.0,,2026,3,True,,,False,2026-03-01,6,False
HU,Hungary,2026-04,512691.0,,2026,4,True,,,False,2026-04-01,6,False
HU,Hungary,2026-05,611927.0,,2026,5,True,,,False,2026-05-01,6,False
HU,Hungary,2026-06,628313.0,,2026,6,True,,,False,2026-06-01,6,False
HU,Hungary,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
IE,Ireland,2021-01,16578.0,e,2021,1,True,True,False,False,2021-01-01,12,True
IE,Ireland,2021-02,8369.0,e,2021,2,True,True,False,False,2021-02-01,12,True
IE,Ireland,2021-03,10060.0,e,2021,3,True,True,False,False,2021-03-01,12,True
IE,Ireland,2021-04,9993.0,e,2021,4,True,True,False,False,2021-04-01,12,True
IE,Ireland,2021-05,15002.0,e,2021,5,True,True,False,False,2021-05-01,12,True
IE,Ireland,2021-06,30159.0,e,2021,6,True,True,False,False,2021-06-01,12,True
IE,Ireland,2021-07,55229.0,e,2021,7,True,True,False,False,2021-07-01,12,True
IE,Ireland,2021-08,106782.0,e,2021,8,True,True,False,False,2021-08-01,12,True
IE,Ireland,2021-09,110764.0,e,2021,9,True,True,False,False,2021-09-01,12,True
IE,Ireland,2021-10,137099.0,e,2021,10,True,True,False,False,2021-10-01,12,True
IE,Ireland,2021-11,127655.0,e,2021,11,True,True,False,False,2021-11-01,12,True
IE,Ireland,2021-12,110932.0,e,2021,12,True,True,False,False,2021-12-01,12,True
IE,Ireland,2022-01,86179.0,e,2022,1,True,True,False,False,2022-01-01,12,True
IE,Ireland,2022-02,119765.0,e,2022,2,True,True,False,False,2022-02-01,12,True
IE,Ireland,2022-03,180515.0,e,2022,3,True,True,False,False,2022-03-01,12,True
IE,Ireland,2022-04,215617.0,e,2022,4,True,True,False,False,2022-04-01,12,True
IE,Ireland,2022-05,250806.0,e,2022,5,True,True,False,False,2022-05-01,12,True
IE,Ireland,2022-06,291389.0,e,2022,6,True,True,False,False,2022-06-01,12,True
IE,Ireland,2022-07,292440.0,e,2022,7,True,True,False,False,2022-07-01,12,True
IE,Ireland,2022-08,294660.0,e,2022,8,True,True,False,False,2022-08-01,12,True
IE,Ireland,2022-09,257322.0,e,2022,9,True,True,False,False,2022-09-01,12,True
IE,Ireland,2022-10,263230.0,e,2022,10,True,True,False,False,2022-10-01,12,True
IE,Ireland,2022-11,209818.0,e,2022,11,True,True,False,False,2022-11-01,12,True
IE,Ireland,2022-12,206271.0,e,2022,12,True,True,False,False,2022-12-01,12,True
IE,Ireland,2023-01,163546.0,e,2023,1,True,True,False,False,2023-01-01,12,True
IE,Ireland,2023-02,183386.0,e,2023,2,True,True,False,False,2023-02-01,12,True
IE,Ireland,2023-03,263146.0,e,2023,3,True,True,False,False,2023-03-01,12,True
IE,Ireland,2023-04,259089.0,e,2023,4,True,True,False,False,2023-04-01,12,True
IE,Ireland,2023-05,342670.0,e,2023,5,True,True,False,False,2023-05-01,12,True
IE,Ireland,2023-06,420535.0,e,2023,6,True,True,False,False,2023-06-01,12,True
IE,Ireland,2023-07,425531.0,e,2023,7,True,True,False,False,2023-07-01,12,True
IE,Ireland,2023-08,487428.0,e,2023,8,True,True,False,False,2023-08-01,12,True
IE,Ireland,2023-09,412992.0,e,2023,9,True,True,False,False,2023-09-01,12,True
IE,Ireland,2023-10,371338.0,e,2023,10,True,True,False,False,2023-10-01,12,True
IE,Ireland,2023-11,271081.0,e,2023,11,True,True,False,False,2023-11-01,12,True
IE,Ireland,2023-12,234916.0,e,2023,12,True,True,False,False,2023-12-01,12,True
IE,Ireland,2024-01,206783.0,,2024,1,True,,,False,2024-01-01,12,True
IE,Ireland,2024-02,261313.0,,2024,2,True,,,False,2024-02-01,12,True
IE,Ireland,2024-03,343062.0,,2024,3,True,,,False,2024-03-01,12,True
IE,Ireland,2024-04,342151.0,,2024,4,True,,,False,2024-04-01,12,True
IE,Ireland,2024-05,430668.0,,2024,5,True,,,False,2024-05-01,12,True
IE,Ireland,2024-06,457726.0,,2024,6,True,,,False,2024-06-01,12,True
IE,Ireland,2024-07,434622.0,,2024,7,True,,,False,2024-07-01,12,True
IE,Ireland,2024-08,497992.0,,2024,8,True,,,False,2024-08-01,12,True
IE,Ireland,2024-09,423743.0,,2024,9,True,,,False,2024-09-01,12,True
IE,Ireland,2024-10,375138.0,,2024,10,True,,,False,2024-10-01,12,True
IE,Ireland,2024-11,249654.0,,2024,11,True,,,False,2024-11-01,12,True
IE,Ireland,2024-12,180522.0,,2024,12,True,,,False,2024-12-01,12,True
IE,Ireland,2025-01,151223.0,,2025,1,True,,,False,2025-01-01,12,True
IE,Ireland,2025-02,171073.0,,2025,2,True,,,False,2025-02-01,12,True
IE,Ireland,2025-03,262808.0,,2025,3,True,,,False,2025-03-01,12,True
IE,Ireland,2025-04,322960.0,,2025,4,True,,,False,2025-04-01,12,True
IE,Ireland,2025-05,396571.0,,2025,5,True,,,False,2025-05-01,12,True
IE,Ireland,2025-06,482977.0,,2025,6,True,,,False,2025-06-01,12,True
IE,Ireland,2025-07,458758.0,,2025,7,True,,,False,2025-07-01,12,True
IE,Ireland,2025-08,543643.0,,2025,8,True,,,False,2025-08-01,12,True
IE,Ireland,2025-09,423862.0,,2025,9,True,,,False,2025-09-01,12,True
IE,Ireland,2025-10,385253.0,,2025,10,True,,,False,2025-10-01,12,True
IE,Ireland,2025-11,295984.0,,2025,11,True,,,False,2025-11-01,12,True
IE,Ireland,2025-12,270388.0,,2025,12,True,,,False,2025-12-01,12,True
IE,Ireland,2026-01,224543.0,,2026,1,True,,,False,2026-01-01,6,False
IE,Ireland,2026-02,249683.0,,2026,2,True,,,False,2026-02-01,6,False
IE,Ireland,2026-03,316575.0,,2026,3,True,,,False,2026-03-01,6,False
IE,Ireland,2026-04,351015.0,,2026,4,True,,,False,2026-04-01,6,False
IE,Ireland,2026-05,446803.0,,2026,5,True,,,False,2026-05-01,6,False
IE,Ireland,2026-06,476138.0,,2026,6,True,,,False,2026-06-01,6,False
IE,Ireland,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
IT,Italy,2021-01,114083.0,,2021,1,True,,,False,2021-01-01,12,True
IT,Italy,2021-02,169612.0,,2021,2,True,,,False,2021-02-01,12,True
IT,Italy,2021-03,150452.0,,2021,3,True,,,False,2021-03-01,12,True
IT,Italy,2021-04,153573.0,,2021,4,True,,,False,2021-04-01,12,True
IT,Italy,2021-05,993769.0,,2021,5,True,,,False,2021-05-01,12,True
IT,Italy,2021-06,2400883.0,,2021,6,True,,,False,2021-06-01,12,True
IT,Italy,2021-07,5585175.0,,2021,7,True,,,False,2021-07-01,12,True
IT,Italy,2021-08,6120327.0,,2021,8,True,,,False,2021-08-01,12,True
IT,Italy,2021-09,4984311.0,,2021,9,True,,,False,2021-09-01,12,True
IT,Italy,2021-10,3697043.0,,2021,10,True,,,False,2021-10-01,12,True
IT,Italy,2021-11,1335662.0,,2021,11,True,,,False,2021-11-01,12,True
IT,Italy,2021-12,1198327.0,,2021,12,True,,,False,2021-12-01,12,True
IT,Italy,2022-01,962409.0,,2022,1,True,,,False,2022-01-01,12,True
IT,Italy,2022-02,1554684.0,,2022,2,True,,,False,2022-02-01,12,True
IT,Italy,2022-03,1994244.0,,2022,3,True,,,False,2022-03-01,12,True
IT,Italy,2022-04,4091056.0,,2022,4,True,,,False,2022-04-01,12,True
IT,Italy,2022-05,5261488.0,,2022,5,True,,,False,2022-05-01,12,True
IT,Italy,2022-06,7265081.0,,2022,6,True,,,False,2022-06-01,12,True
IT,Italy,2022-07,9063689.0,,2022,7,True,,,False,2022-07-01,12,True
IT,Italy,2022-08,8027891.0,,2022,8,True,,,False,2022-08-01,12,True
IT,Italy,2022-09,7465458.0,,2022,9,True,,,False,2022-09-01,12,True
IT,Italy,2022-10,5219772.0,,2022,10,True,,,False,2022-10-01,12,True
IT,Italy,2022-11,2118475.0,,2022,11,True,,,False,2022-11-01,12,True
IT,Italy,2022-12,2062605.0,,2022,12,True,,,False,2022-12-01,12,True
IT,Italy,2023-01,2135564.0,,2023,1,True,,,False,2023-01-01,12,True
IT,Italy,2023-02,2609119.0,,2023,2,True,,,False,2023-02-01,12,True
IT,Italy,2023-03,3264433.0,,2023,3,True,,,False,2023-03-01,12,True
IT,Italy,2023-04,5689036.0,,2023,4,True,,,False,2023-04-01,12,True
IT,Italy,2023-05,7220709.0,,2023,5,True,,,False,2023-05-01,12,True
IT,Italy,2023-06,8158750.0,,2023,6,True,,,False,2023-06-01,12,True
IT,Italy,2023-07,10139303.0,,2023,7,True,,,False,2023-07-01,12,True
IT,Italy,2023-08,8978541.0,,2023,8,True,,,False,2023-08-01,12,True
IT,Italy,2023-09,8687692.0,,2023,9,True,,,False,2023-09-01,12,True
IT,Italy,2023-10,6088608.0,,2023,10,True,,,False,2023-10-01,12,True
IT,Italy,2023-11,2512518.0,,2023,11,True,,,False,2023-11-01,12,True
IT,Italy,2023-12,2393782.0,,2023,12,True,,,False,2023-12-01,12,True
IT,Italy,2024-01,2451717.0,,2024,1,True,,,False,2024-01-01,12,True
IT,Italy,2024-02,3065317.0,,2024,2,True,,,False,2024-02-01,12,True
IT,Italy,2024-03,4181640.0,,2024,3,True,,,False,2024-03-01,12,True
IT,Italy,2024-04,5522372.0,,2024,4,True,,,False,2024-04-01,12,True
IT,Italy,2024-05,8563531.0,,2024,5,True,,,False,2024-05-01,12,True
IT,Italy,2024-06,8647803.0,,2024,6,True,,,False,2024-06-01,12,True
IT,Italy,2024-07,10485286.0,,2024,7,True,,,False,2024-07-01,12,True
IT,Italy,2024-08,9678654.0,,2024,8,True,,,False,2024-08-01,12,True
IT,Italy,2024-09,9060963.0,,2024,9,True,,,False,2024-09-01,12,True
IT,Italy,2024-10,6717708.0,,2024,10,True,,,False,2024-10-01,12,True
IT,Italy,2024-11,2831451.0,,2024,11,True,,,False,2024-11-01,12,True
IT,Italy,2024-12,2744849.0,,2024,12,True,,,False,2024-12-01,12,True
IT,Italy,2025-01,2905219.0,,2025,1,True,,,False,2025-01-01,12,True
IT,Italy,2025-02,3450681.0,,2025,2,True,,,False,2025-02-01,12,True
IT,Italy,2025-03,4265747.0,,2025,3,True,,,False,2025-03-01,12,True
IT,Italy,2025-04,7118408.0,,2025,4,True,,,False,2025-04-01,12,True
IT,Italy,2025-05,8883419.0,,2025,5,True,,,False,2025-05-01,12,True
IT,Italy,2025-06,11038892.0,,2025,6,True,,,False,2025-06-01,12,True
IT,Italy,2025-07,12392512.0,,2025,7,True,,,False,2025-07-01,12,True
IT,Italy,2025-08,11529796.0,,2025,8,True,,,False,2025-08-01,12,True
IT,Italy,2025-09,10928016.0,,2025,9,True,,,False,2025-09-01,12,True
IT,Italy,2025-10,8379663.0,,2025,10,True,,,False,2025-10-01,12,True
IT,Italy,2025-11,3510560.0,,2025,11,True,,,False,2025-11-01,12,True
IT,Italy,2025-12,3494347.0,,2025,12,True,,,False,2025-12-01,12,True
IT,Italy,2026-01,2868865.0,,2026,1,True,,,False,2026-01-01,6,False
IT,Italy,2026-02,3639629.0,,2026,2,True,,,False,2026-02-01,6,False
IT,Italy,2026-03,4578273.0,,2026,3,True,,,False,2026-03-01,6,False
IT,Italy,2026-04,7378127.0,,2026,4,True,,,False,2026-04-01,6,False
IT,Italy,2026-05,9364600.0,,2026,5,True,,,False,2026-05-01,6,False
IT,Italy,2026-06,10523597.0,,2026,6,True,,,False,2026-06-01,6,False
IT,Italy,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LV,Latvia,2021-01,7283.0,,2021,1,True,,,False,2021-01-01,12,True
LV,Latvia,2021-02,7940.0,,2021,2,True,,,False,2021-02-01,12,True
LV,Latvia,2021-03,7262.0,,2021,3,True,,,False,2021-03-01,12,True
LV,Latvia,2021-04,8551.0,,2021,4,True,,,False,2021-04-01,12,True
LV,Latvia,2021-05,13725.0,,2021,5,True,,,False,2021-05-01,12,True
LV,Latvia,2021-06,20912.0,,2021,6,True,,,False,2021-06-01,12,True
LV,Latvia,2021-07,83909.0,,2021,7,True,,,False,2021-07-01,12,True
LV,Latvia,2021-08,107010.0,,2021,8,True,,,False,2021-08-01,12,True
LV,Latvia,2021-09,71476.0,,2021,9,True,,,False,2021-09-01,12,True
LV,Latvia,2021-10,51857.0,,2021,10,True,,,False,2021-10-01,12,True
LV,Latvia,2021-11,26150.0,,2021,11,True,,,False,2021-11-01,12,True
